ano,sigla_uf,id_municipio,tipo_vinculo,vinculo_ativo_3112,faixa_remuneracao_media_sm,valor_remuneracao_media_sm,faixa_etaria,sexo
2007,MA,2111300,30,1,5,3.34,6,2
2007,SP,3550308,10,1,2,1.36,3,1
2007,GO,5218805,40,1,5,3.26,4,1
2007,MT,5103403,31,1,9,12.28,4,1
2007,SP,3542206,10,1,3,1.65,5,2
2007,RJ,3304557,10,1,4,2.37,6,2
2007,MG,3117900,10,1,3,1.64,4,1
2007,SP,3554102,10,1,5,3.09,3,1
2007,SP,3550308,10,1,3,1.86,5,2
2007,RJ,3304557,10,1,9,13.75,5,2
2007,MA,2101202,10,1,1,1.0,3,1
2007,SC,4211207,10,1,2,1.02,3,1
2007,PR,4106902,10,0,4,2.16,3,1
2007,SP,3550308,10,1,5,3.65,3,2
2007,RJ,3300803,10,0,2,1.05,3,2
2007,GO,5210406,30,1,2,1.05,5,1
2007,BA,2925204,10,1,5,3.03,3,1
2007,PR,4106902,10,1,6,4.33,4,1
2007,RJ,3304557,95,1,2,1.4,6,2
2007,PR,4109005,10,0,8,7.05,6,1
2007,RJ,3304557,15,1,2,1.2,7,2
2007,CE,2304400,10,1,2,1.16,4,1
2007,GO,5221858,30,1,2,1.32,5,2
2007,SP,3514106,10,0,2,1.22,3,2
2007,SP,3550308,10,1,5,3.39,4,2
2007,CE,2304400,10,1,2,1.17,6,2
2007,MG,3152501,15,1,2,1.37,3,2
2007,SP,3552205,10,1,3,1.6,6,1
2007,DF,5300108,10,1,3,1.7,4,1
2007,SP,3550308,10,1,6,4.11,7,1
2007,MG,3136702,10,1,2,1.17,3,2
2007,AM,1302504,10,1,4,2.97,6,1
2007,SP,3522109,97,0,2,1.07,3,1
2007,SP,3543709,10,1,4,2.9,3,1
2007,RJ,3304557,10,0,3,1.77,5,2
2007,SC,4219002,10,1,4,2.29,6,1
2007,PA,1501402,10,0,3,1.52,6,2
2007,PR,4127403,30,1,6,4.33,5,2
2007,SP,3543402,10,1,3,1.87,7,1
2007,SC,4205407,30,1,7,5.28,6,2
2007,SP,3515103,10,1,3,1.75,4,1
2007,RS,4314902,10,1,4,2.9,7,1
2007,RJ,3301702,10,1,3,1.78,4,2
2007,AL,2700300,30,1,4,2.43,6,1
2007,SP,3502101,10,1,6,4.11,5,1
2007,SP,3550308,35,1,2,1.32,3,2
2007,SP,3501608,10,1,6,4.99,4,1
2007,PR,4106902,10,1,3,1.64,4,2
2007,PR,4126405,10,0,3,1.54,3,1
2007,CE,2304400,10,1,3,1.6,7,2
2007,SP,3506003,10,1,3,1.59,3,1
2007,MT,5103403,10,0,2,1.05,3,1
2007,SP,3529005,10,1,2,1.4,5,2
2007,SP,3550308,10,0,4,2.71,6,1
2007,SP,3509502,10,0,7,5.2,3,1
2007,MG,3170107,10,0,1,0.99,4,1
2007,GO,5201405,10,1,3,1.89,5,1
2007,PI,2205573,30,1,3,1.94,5,2
2007,SP,3550308,10,1,3,1.51,6,1
2007,MG,3106705,30,1,9,10.6,4,2
2007,AC,1200401,10,1,4,2.08,4,1
2007,SP,3550308,10,0,8,8.45,6,1
2007,MT,5103403,10,1,3,1.53,7,1
2007,PB,2507507,30,1,9,10.85,7,2
2007,SP,3537305,20,1,2,1.35,7,1
2007,GO,5208707,10,0,2,1.17,3,2
2007,TO,1711951,35,0,2,1.42,3,2
2007,SP,3539806,10,1,4,2.62,5,1
2007,PR,4106902,10,1,2,1.33,6,2
2007,SP,3515707,10,0,4,2.55,3,1
2007,MG,3131307,60,0,4,2.76,3,1
2007,MG,3136702,10,1,3,1.57,4,1
2007,DF,5300108,35,1,6,4.57,6,2
2007,PR,4101408,10,0,4,2.92,6,1
2007,SP,3527207,10,1,2,1.09,5,2
2007,PI,2205706,40,1,,0.0,5,1
2007,MG,3169406,65,0,3,1.71,5,1
2007,BA,2925204,10,1,4,2.09,6,1
2007,SP,3550308,30,1,3,1.96,6,2
2007,MG,3118601,10,0,4,2.23,5,1
2007,MG,3136702,10,1,3,1.72,5,1
2007,RS,4303103,10,0,3,1.71,5,1
2007,PB,2504009,10,0,2,1.18,5,1
2007,AL,2700409,30,1,1,0.99,7,2
2007,AM,1302603,10,1,5,3.41,5,2
2007,SP,3552403,10,1,7,5.06,5,2
2007,PA,1501402,30,1,8,7.6,6,2
2007,MG,3143906,10,0,2,1.2,6,2
2007,DF,5300108,30,1,7,5.72,5,1
2007,SC,4209102,10,1,2,1.5,5,2
2007,SP,3550308,10,1,4,2.12,5,1
2007,RS,4303905,10,0,4,2.52,7,2
2007,PA,1501402,10,1,10,18.31,7,2
2007,BA,2927408,10,0,2,1.1,5,2
2007,RS,4304606,10,1,4,2.94,3,1
2007,PR,4108007,25,0,3,1.9,4,1
2007,CE,2305332,97,0,5,3.55,7,1
2007,SP,3529302,20,1,3,1.78,4,2
2007,PA,1505536,10,1,6,4.43,3,1
2007,SP,3550308,10,1,4,2.44,5,1
2007,MG,3106200,10,1,2,1.4,4,2
2007,MG,3109006,10,0,5,3.41,4,1
2007,SP,3550308,60,1,5,3.87,5,1
2007,MG,3106200,10,0,2,1.13,5,1
2007,RJ,3300704,10,1,3,1.58,6,2
2007,RS,4305108,30,1,7,5.2,7,2
2007,RO,1100189,35,1,9,10.73,6,1
2007,PR,4108809,10,0,2,1.24,3,2
2007,PR,4106902,10,1,5,3.23,5,1
2007,SC,4219309,10,0,3,1.87,3,1
2007,RS,4303806,30,1,4,2.91,6,2
2007,RJ,3301702,10,1,6,4.73,7,1
2007,AL,2704302,30,1,7,5.5,6,1
2007,PR,4106902,30,1,2,1.43,5,2
2007,RS,4314407,10,1,5,3.12,6,1
2007,PB,2507507,10,0,2,1.21,6,1
2007,BA,2903276,10,1,6,4.54,7,1
2007,RJ,3304904,10,1,2,1.16,7,2
2007,MG,3137205,60,1,4,2.31,4,1
2007,BA,2919553,10,1,3,1.53,5,2
2007,PA,1500800,10,1,2,1.05,3,1
2007,BA,2927408,10,1,8,9.37,7,2
2007,AL,2707305,20,1,2,1.14,4,1
2007,MA,2103000,10,1,2,1.06,4,1
2007,RJ,3301009,10,1,1,1.0,6,2
2007,RS,4308607,30,1,6,4.52,5,2
2007,SP,3515004,10,1,4,2.43,5,1
2007,SC,4208203,10,0,8,7.36,5,2
2007,MG,3106200,50,0,2,1.5,3,1
2007,RS,4309050,10,1,4,2.9,6,1
2007,MG,3106200,30,1,1,0.75,7,2
2007,RN,2408102,10,1,3,1.93,4,1
2007,MG,3158508,31,1,2,1.5,6,2
2007,MA,2112506,40,1,1,1.0,6,1
2007,RS,4316907,10,1,4,2.01,7,2
2007,BA,2927408,30,1,7,6.26,6,2
2007,RJ,3301009,10,0,1,0.54,3,2
2007,SP,3547304,30,1,5,3.01,7,1
2007,MG,3131703,10,1,2,1.09,4,1
2007,PR,4104808,10,0,3,1.96,5,1
2007,RJ,3304557,10,1,4,2.1,7,2
2007,MG,3165107,25,0,2,1.11,4,1
2007,SP,3515004,10,1,4,2.18,4,2
2007,SP,3539509,70,0,4,2.73,5,1
2007,RJ,3304557,50,0,2,1.26,5,2
2007,SP,3550308,10,1,8,8.36,7,1
2007,RS,4314407,10,1,2,1.42,3,1
2007,PA,1501402,35,0,11,20.18,4,2
2007,PR,4118501,10,1,3,1.99,5,2
2007,SC,4205407,30,1,4,2.48,3,2
2007,SP,3513504,10,1,4,2.74,6,2
2007,SP,3550308,10,0,2,1.48,5,2
2007,RS,4311809,10,0,3,1.74,5,1
2007,RS,4314902,96,1,4,2.54,5,2
2007,SP,3550308,10,1,5,3.59,4,1
2007,BA,2927408,10,1,3,1.6,6,2
2007,SP,3548906,10,1,4,2.73,4,2
2007,SP,3543402,10,0,2,1.47,3,1
2007,MA,2111300,10,0,2,1.26,4,1
2007,SE,2805604,10,0,8,9.05,4,1
2007,SP,3547809,10,1,4,2.87,6,1
2007,RJ,3303906,10,0,4,2.17,7,1
2007,BA,2914703,10,1,2,1.02,4,1
2007,MG,3106200,10,1,2,1.22,6,1
2007,SP,3550308,10,0,2,1.37,3,2
2007,SP,3502507,55,1,0,0.49,2,1
2007,BA,2927408,10,1,2,1.34,5,1
2007,MG,3151800,10,0,6,4.05,3,1
2007,PI,2202604,10,1,4,2.14,4,1
2007,SP,3505708,10,0,2,1.1,7,2
2007,RJ,3304557,10,0,3,1.87,4,2
2007,RS,4314050,10,0,2,1.02,5,2
2007,ES,3200102,10,0,2,1.17,3,2
2007,MG,3157807,10,1,5,3.47,7,1
2007,SP,3506003,10,1,3,1.66,6,2
2007,DF,5300108,30,1,11,28.42,6,1
2007,MG,3106200,60,1,2,1.27,4,2
2007,SP,3523909,10,1,4,2.87,5,1
2007,SP,3550308,30,1,7,5.84,6,2
2007,SP,3509502,10,1,0,0.47,6,2
2007,SC,4204608,30,1,5,3.35,6,1
2007,SC,4204202,10,1,2,1.31,3,2
2007,RS,4309209,10,1,4,2.75,5,1
2007,RS,4314902,10,0,2,1.07,3,1
2007,MG,3131307,60,0,7,5.01,7,1
2007,RS,4317608,10,1,2,1.49,3,2
2007,MG,3106200,10,1,2,1.28,5,2
2007,SP,3550308,10,1,6,4.62,6,1
2007,BA,2927408,10,0,3,1.72,7,2
2007,SP,3550308,10,1,7,5.53,4,2
2007,ES,3202603,10,1,6,4.05,4,1
2007,MG,3106200,10,0,8,8.83,5,1
2007,PA,1501402,10,1,2,1.27,3,2
2007,GO,5208707,10,1,3,1.99,3,2
2007,SP,3538709,10,0,3,1.87,5,1
2007,RS,4314902,10,1,4,2.33,7,1
2007,SP,3526803,15,0,3,1.66,6,1
2007,SP,3519501,25,1,5,3.8,6,1
2007,MG,3170107,10,0,4,2.99,5,1
2007,SP,3510203,10,0,2,1.08,3,1
2007,SP,3501608,10,1,4,2.34,4,2
2007,RJ,3304557,50,1,1,1.0,6,1
2007,SP,3550308,10,0,4,2.49,5,1
2007,SC,4203600,10,1,3,1.97,5,1
2007,PR,4119152,10,1,4,2.62,5,1
2007,MG,3106200,10,1,4,2.72,7,1
2007,PR,4106902,10,0,2,1.25,3,2
2007,MG,3140159,30,1,3,1.61,5,2
2007,ES,3202207,10,1,2,1.02,3,1
2007,ES,3201605,10,1,2,1.09,4,2
2007,RJ,3301009,60,1,3,1.72,5,1
2007,RJ,3301702,10,1,4,2.38,6,2
2007,RJ,3304557,10,1,2,1.14,4,2
2007,SC,4206108,10,1,2,1.02,3,2
2007,SP,3525300,10,1,4,2.32,5,1
2007,PE,2611606,10,1,4,2.83,4,2
2007,RJ,3304557,10,0,2,1.47,3,1
2007,SC,4216602,80,1,9,10.14,6,1
2007,SP,3505708,10,0,5,3.33,5,1
2007,PB,2501906,97,1,2,1.04,7,2
2007,MG,3147105,10,1,2,1.39,3,2
2007,SP,3501608,10,1,3,1.76,4,1
2007,SP,3543402,10,1,7,5.64,6,1
2007,SP,3550308,10,0,3,1.7,3,1
2007,MG,3138203,10,1,2,1.16,5,1
2007,MG,3145208,10,0,2,1.07,3,1
2007,MG,3131109,10,1,2,1.04,5,2
2007,PR,4112702,15,0,2,1.2,6,2
2007,MT,5103403,10,1,3,1.55,3,1
2007,CE,2307650,10,1,2,1.33,5,1
2007,SP,3546801,10,1,3,1.66,5,1
2007,AM,1302603,10,1,4,2.64,7,1
2007,MG,3106200,10,1,7,6.08,5,2
2007,GO,5215009,30,1,2,1.4,6,2
2007,GO,5201108,10,1,2,1.18,3,1
2007,SP,3550308,10,1,5,3.99,4,1
2007,CE,2304400,10,0,4,2.84,5,1
2007,SP,3509700,10,0,5,3.24,7,2
2007,MG,3106200,10,1,3,1.51,4,1
2007,SC,4218202,10,0,3,1.77,3,1
2007,MG,3108404,25,1,2,1.5,4,1
2007,RS,4305108,10,1,10,19.53,7,1
2007,PR,4106902,10,1,2,1.06,3,1
2007,AM,1302603,50,0,3,1.7,6,2
2007,MG,3170107,10,1,9,12.01,6,1
2007,RS,4317301,25,0,4,2.09,6,1
2007,AL,2706703,20,1,3,1.75,5,1
2007,SP,3541406,10,0,3,1.99,5,1
2007,SP,3507506,10,1,3,1.8,5,1
2007,MG,3126109,10,1,2,1.08,5,1
2007,PR,4117602,10,1,3,1.85,4,1
2007,RJ,3304557,10,1,4,2.53,4,1
2007,SP,3550308,10,1,5,3.55,7,1
2007,RS,4314902,10,1,1,0.55,2,1
2007,MG,3144102,10,0,2,1.25,4,2
2007,SP,3548807,10,1,2,1.08,5,1
2007,MA,2111300,10,0,1,0.72,3,2
2007,RS,4302105,10,1,4,2.75,3,1
2007,MG,3106200,10,1,2,1.17,6,2
2007,MG,3138203,10,1,2,1.1,6,2
2007,BA,2931350,10,1,2,1.03,4,1
2007,RS,4314902,10,0,5,3.33,5,1
2007,PR,4127700,10,1,3,1.83,3,1
2007,RS,4304606,10,1,9,11.92,7,1
2007,SP,3549904,10,1,3,1.64,4,1
2007,SE,2800308,35,1,3,1.92,5,2
2007,CE,2306405,10,1,,0.0,7,1
2007,PR,4106902,10,1,4,2.4,3,1
2007,RJ,3301108,10,0,4,2.61,3,1
2007,MS,5007208,70,0,4,2.35,6,1
2007,BA,2927408,10,1,3,1.51,3,2
2007,RJ,3304557,30,1,2,1.5,5,1
2007,SC,4210001,10,1,2,1.37,3,1
2007,SP,3509205,10,1,4,2.56,5,1
2007,PR,4118204,10,0,3,1.66,3,1
2007,SP,3550308,10,0,2,1.06,3,2
2007,SP,3550308,10,0,2,1.36,3,2
2007,DF,5300108,10,1,4,2.82,3,2
2007,PR,4105904,70,0,2,1.48,4,2
2007,PR,4106902,10,1,7,6.36,6,1
2007,SP,3518800,10,1,3,1.61,3,1
2007,SP,3501608,10,0,5,3.03,7,1
2007,RJ,3300456,10,1,5,3.22,6,1
2007,MA,2102325,10,1,2,1.43,3,1
2007,PA,1501402,10,0,3,1.98,5,1
2007,SP,3548708,10,0,4,2.51,6,1
2007,SP,3522307,30,1,2,1.21,4,1
2007,PR,4125506,80,1,4,2.68,4,1
2007,MG,3147402,31,1,3,1.76,8,1
2007,PR,4106902,60,1,4,2.89,6,1
2007,MG,3152006,10,0,3,1.81,7,2
2007,GO,5201504,20,0,10,17.28,7,1
2007,RS,4300406,10,1,2,1.15,5,2
2007,SP,3550308,55,1,1,0.76,2,1
2007,SP,3541406,10,1,3,1.6,4,2
2007,SP,3548708,10,1,5,3.15,4,1
2007,PR,4101408,10,0,1,0.74,3,1
2007,SP,3530607,10,1,7,5.53,6,1
2007,MT,5104807,15,0,2,1.1,3,2
2007,MG,3132305,10,1,3,1.66,4,1
2007,GO,5209903,30,1,5,3.38,5,2
2007,ES,3205002,10,1,10,17.71,6,1
2007,SP,3520509,10,0,5,3.52,5,1
2007,MG,3137007,25,0,2,1.24,7,1
2007,GO,5208707,10,0,5,3.71,3,1
2007,SP,3548708,10,1,3,1.95,3,2
2007,SP,3550308,10,1,3,1.57,4,1
2007,RS,4317202,10,1,5,3.02,4,2
2007,SC,4215802,10,0,1,0.96,4,1
2007,MG,3106200,30,1,6,4.68,7,2
2007,RJ,3304557,10,1,10,16.78,6,1
2007,SP,3503802,10,1,2,1.01,3,2
2007,BA,2927408,10,1,7,5.15,4,1
2007,BA,2933158,30,1,1,1.0,4,1
2007,MG,3118601,10,0,2,1.48,5,1
2007,SP,3546801,10,1,4,2.83,3,1
2007,RJ,3304557,30,1,6,4.67,7,2
2007,CE,2304400,30,1,8,8.91,6,1
2007,RJ,3304557,10,0,5,3.15,4,2
2007,RS,4304804,10,1,4,2.53,4,1
2007,RS,4314050,10,1,3,1.97,6,2
2007,PA,1501402,30,1,6,4.67,6,1
2007,PR,4118501,10,0,4,2.21,7,1
2007,MG,3105400,10,1,2,1.11,3,2
2007,SP,3550308,10,1,3,1.62,5,2
2007,SP,3516408,10,1,3,1.88,4,1
2007,RS,4303004,10,1,2,1.49,5,2
2007,BA,2911600,10,1,2,1.35,6,1
2007,BA,2931350,10,0,2,1.36,3,1
2007,SP,3550308,10,1,4,2.19,3,1
2007,SP,3534401,50,1,6,4.73,7,1
2007,SP,3522604,10,1,3,1.58,3,1
2007,BA,2914802,10,1,2,1.11,3,1
2007,SP,3551702,60,0,4,2.01,4,1
2007,DF,5300108,10,1,3,1.78,5,2
2007,SP,3509502,10,0,8,7.58,5,2
2007,AM,1302603,10,1,5,3.14,6,1
2007,RS,4314902,30,0,7,5.38,7,2
2007,SC,4205506,20,1,3,1.79,4,1
2007,RS,4302253,10,1,3,1.81,3,1
2007,RJ,3304557,10,1,2,1.12,5,2
2007,RS,4314407,10,1,6,4.2,5,1
2007,MG,3170206,10,1,3,1.63,7,1
2007,SP,3537008,25,1,3,1.82,4,1
2007,PB,2507507,10,1,2,1.2,5,2
2007,MG,3106200,10,1,3,1.95,4,2
2007,DF,5300108,30,1,9,11.04,6,2
2007,RJ,3304557,10,1,11,43.89,7,1
2007,PA,1501402,30,1,2,1.49,6,2
2007,PR,4106902,10,1,3,1.68,3,1
2007,PE,2601904,10,1,2,1.38,6,2
2007,SP,3503802,10,1,4,2.1,3,1
2007,RJ,3304557,10,1,5,3.88,7,1
2007,SP,3523404,10,1,7,5.93,5,1
2007,ES,3205309,30,1,6,4.65,6,1
2007,RJ,3304557,10,1,2,1.35,5,2
2007,MG,3106200,50,0,7,6.36,4,2
2007,MT,5103056,10,0,2,1.28,4,1
2007,MG,3144805,10,1,2,1.42,7,2
2007,RS,4307807,10,0,3,1.84,3,1
2007,SP,3541406,10,0,4,2.07,3,1
2007,MT,5106372,15,1,4,2.24,4,1
2007,MG,3119955,10,1,2,1.03,6,2
2007,SP,3550308,35,1,5,3.64,6,1
2007,SC,4202008,10,1,,0.0,4,1
2007,RJ,3304557,10,1,11,38.09,7,1
2007,SC,4204202,10,1,4,2.17,3,1
2007,SP,3541000,10,1,4,2.14,6,2
2007,PR,4115200,10,1,4,2.42,6,1
2007,RJ,3304557,10,0,2,1.17,6,1
2007,SP,3509502,10,1,4,2.72,4,2
2007,PR,4117107,10,1,2,1.29,4,2
2007,SP,3548005,20,0,0,0.45,5,2
2007,SP,3529005,10,1,5,3.94,6,2
2007,PA,1501402,30,1,6,4.77,6,2
2007,MG,3106200,10,0,2,1.39,3,2
2007,PR,4108403,10,0,3,1.56,3,1
2007,CE,2306405,31,1,1,0.52,4,1
2007,SP,3550308,10,1,7,5.67,6,2
2007,SP,3548500,10,0,3,1.52,4,2
2007,SC,4202008,10,0,2,1.16,4,1
2007,MG,3119302,75,1,3,1.53,4,1
2007,PR,4128203,10,1,2,1.36,7,2
2007,RO,1100023,10,1,4,2.23,5,1
2007,RS,4314407,10,1,2,1.16,6,2
2007,ES,3202405,10,1,3,1.75,3,1
2007,RJ,3303500,10,0,2,1.26,6,1
2007,SE,2800308,10,1,2,1.39,5,1
2007,RS,4316808,10,1,3,1.62,3,2
2007,RS,4305108,10,0,3,1.98,3,1
2007,MT,5100250,10,1,2,1.05,5,1
2007,MG,3159803,10,0,2,1.25,4,2
2007,SP,3549904,10,1,6,4.29,5,1
2007,MG,3171303,10,1,2,1.01,4,2
2007,RJ,3303302,10,1,2,1.09,6,2
2007,PR,4100509,10,1,2,1.26,5,1
2007,RS,4314902,30,1,5,3.34,6,2
2007,SC,4202404,10,1,3,1.59,3,1
2007,TO,1721000,10,0,1,0.56,6,1
2007,SC,4209102,10,0,1,1.0,3,2
2007,DF,5300108,35,1,3,1.9,7,1
2007,SP,3550100,10,1,4,2.01,4,1
2007,RN,2408102,35,1,2,1.36,6,1
2007,CE,2304400,10,1,2,1.04,5,2
2007,PE,2611606,10,1,6,4.29,5,1
2007,RJ,3304557,10,1,2,1.48,3,1
2007,SP,3550308,10,0,3,1.71,5,2
2007,ES,3203601,25,1,3,1.76,5,1
2007,PE,2611606,10,1,1,1.0,8,1
2007,SP,3502804,60,0,4,2.56,5,1
2007,PE,2604106,10,0,2,1.21,3,2
2007,SP,3525300,10,1,4,2.74,4,2
2007,PR,4113700,10,1,4,2.07,6,1
2007,RJ,3302007,10,1,3,1.87,3,1
2007,BA,2905701,10,1,2,1.34,3,1
2007,SP,3548708,10,0,4,2.25,5,1
2007,SP,3550308,10,0,3,1.63,3,2
2007,MG,3152006,10,0,2,1.15,4,1
2007,PI,2210003,10,1,1,0.99,5,1
2007,SP,3515186,10,0,3,1.6,3,2
2007,GO,5213806,10,0,1,1.0,6,2
2007,PR,4105508,10,1,4,2.09,5,2
2007,BA,2918407,25,1,5,3.11,5,1
2007,PR,4105607,10,0,3,1.66,6,2
2007,PA,1501402,55,1,0,0.49,2,2
2007,SP,3518800,31,1,7,5.87,7,2
2007,SP,3529401,10,1,10,19.83,7,1
2007,SP,3550308,10,1,7,6.58,3,2
2007,BA,2913606,15,0,1,1.0,4,2
2007,MT,5103403,10,1,3,1.52,4,1
2007,RJ,3300704,10,1,4,2.39,7,1
2007,MG,3106705,10,1,5,3.38,6,1
2007,RS,4305108,10,1,4,2.02,5,1
2007,CE,2304400,10,0,2,1.16,5,1
2007,SP,3552809,50,1,1,0.85,5,1
2007,BA,2927408,10,1,4,2.18,7,1
2007,RJ,3304557,10,1,2,1.05,5,2
2007,MG,3106200,30,1,9,10.56,7,2
2007,MG,3106200,10,1,3,1.94,5,1
2007,SP,3549904,10,1,3,1.99,3,1
2007,SP,3550308,10,0,2,1.27,3,1
2007,SP,3529401,10,1,6,4.73,5,1
2007,SP,3550308,10,1,2,1.35,4,1
2007,SP,3518701,10,0,4,2.28,4,1
2007,BA,2927408,30,1,4,2.81,6,2
2007,RJ,3304557,35,1,4,2.83,4,1
2007,MG,3104007,25,1,3,2.0,3,1
2007,MG,3106200,10,1,6,4.84,7,2
2007,SP,3550209,15,0,1,0.94,2,1
2007,MG,3123908,97,0,2,1.47,5,2
2007,RJ,3303500,10,1,3,1.6,4,1
2007,SP,3550308,10,1,3,1.62,4,2
2007,SP,3552205,10,1,3,1.53,5,2
2007,SC,4202206,10,1,2,1.2,3,2
2007,ES,3205309,10,0,5,3.64,6,1
2007,BA,2913606,20,1,4,2.05,5,1
2007,RJ,3304904,10,1,2,1.15,6,2
2007,AL,2704302,10,0,2,1.01,4,1
2007,RJ,3304557,30,1,9,13.63,5,1
2007,DF,5300108,30,1,11,31.86,6,2
2007,GO,5200308,10,1,,0.0,5,1
2007,MG,3147105,10,1,2,1.12,3,2
2007,MG,3170206,10,0,4,2.08,7,2
2007,BA,2927408,10,1,2,1.04,4,1
2007,MT,5103403,20,1,2,1.01,7,2
2007,AL,2704302,10,0,2,1.07,3,1
2007,SP,3529401,10,0,8,9.77,5,2
2007,SP,3534401,10,0,7,5.97,3,1
2007,AM,1302603,10,0,2,1.22,3,2
2007,RS,4304606,10,0,2,1.48,5,1
2007,SP,3530607,10,1,9,10.76,6,2
2007,RJ,3304557,10,1,7,5.41,6,2
2007,SP,3548906,10,1,2,1.06,5,2
2007,DF,5300108,30,1,10,15.75,5,2
2007,PI,2211001,30,1,4,2.11,7,1
2007,SP,3552205,10,0,4,2.13,4,2
2007,MT,5107925,10,0,2,1.07,4,1
2007,DF,5300108,30,1,3,1.98,3,1
2007,CE,2304400,10,1,2,1.05,5,1
2007,RJ,3304557,10,1,2,1.23,5,1
2007,ES,3205309,35,1,2,1.38,7,2
2007,RS,4313409,10,1,3,1.66,4,1
2007,RS,4318705,10,1,2,1.45,5,2
2007,TO,1709500,10,1,4,2.29,5,1
2007,SP,3549904,10,1,5,3.25,3,2
2007,BA,2925204,10,1,7,5.16,5,1
2007,SP,3509452,10,1,6,4.23,7,2
2007,SC,4208500,10,1,4,2.4,6,1
2007,MA,2109007,35,0,2,1.05,7,2
2007,SP,3523909,10,0,2,1.34,4,1
2007,RJ,3304904,10,1,4,2.5,5,1
2007,SP,3550308,10,1,6,4.57,5,2
2007,SC,4200200,10,0,2,1.4,3,2
2007,RS,4314068,30,1,,0.0,7,2
2007,RO,1100205,30,1,11,33.52,5,1
2007,SP,3509502,10,0,9,14.82,5,1
2007,SP,3550308,30,1,4,2.03,7,2
2007,SP,3556404,25,0,3,2.0,2,1
2007,PE,2602902,31,1,5,3.77,5,1
2007,PE,2609600,10,1,2,1.05,5,2
2007,MT,5106307,10,0,2,1.01,3,1
2007,SP,3549805,10,1,2,1.44,5,2
2007,SP,3539806,10,0,4,2.63,5,1
2007,SP,3502804,15,1,2,1.5,5,1
2007,RN,2408102,10,0,2,1.27,5,1
2007,SP,3550308,50,1,2,1.37,5,2
2007,BA,2930709,10,1,3,1.59,8,2
2007,SP,3550308,10,1,2,1.12,6,2
2007,SP,3550308,10,1,3,1.56,3,1
2007,MG,3134202,25,1,2,1.02,4,2
2007,DF,5300108,30,1,8,7.31,6,2
2007,MT,5101803,20,1,5,3.94,6,1
2007,RS,4303103,10,1,9,11.36,6,1
2007,SP,3513405,10,0,3,1.58,4,1
2007,SP,3536208,10,1,5,3.36,5,2
2007,ES,3201506,10,1,2,1.46,3,1
2007,BA,2927408,10,1,2,1.31,5,1
2007,RS,4314902,10,0,,0.0,6,2
2007,MG,3112901,30,1,2,1.5,7,1
2007,DF,5300108,10,0,2,1.16,5,1
2007,BA,2927408,10,1,3,1.83,6,1
2007,SP,3538808,20,0,2,1.28,7,1
2007,GO,5208707,10,1,4,2.63,5,1
2007,MG,3106200,10,1,2,1.18,3,2
2007,DF,5300108,10,0,2,1.22,3,2
2007,DF,5300108,10,0,3,1.69,3,2
2007,SP,3500709,31,1,4,2.3,5,2
2007,DF,5300108,10,0,11,20.96,5,1
2007,MG,3104601,10,1,2,1.05,3,1
2007,GO,5205471,25,1,3,1.91,5,1
2007,SP,3547809,50,0,2,1.12,3,1
2007,MG,3106705,10,1,3,1.99,4,1
2007,PE,2611606,10,0,3,1.56,5,2
2007,AM,1302603,10,1,4,2.19,5,1
2007,PE,2609600,10,1,2,1.02,3,1
2007,SP,3535002,25,1,7,5.1,6,1
2007,PR,4125506,10,0,2,1.19,6,2
2007,PI,2202505,10,1,1,1.0,6,2
2007,PE,2611606,30,1,3,1.6,6,2
2007,PE,2611606,10,1,2,1.43,5,2
2007,AP,1600303,10,0,3,1.52,5,1
2007,SC,4209706,10,0,2,1.02,5,1
2007,PA,1501808,10,1,4,2.03,5,1
2007,MG,3167202,10,0,2,1.2,3,1
2007,RJ,3300100,10,1,4,2.01,6,1
2007,BA,2927408,10,1,2,1.33,6,2
2007,SP,3511201,10,1,6,4.04,7,1
2007,MG,3106200,10,1,7,5.57,5,1
2007,PA,1500800,10,1,3,1.62,5,1
2007,RJ,3304557,10,1,4,2.47,5,1
2007,SP,3512209,10,1,3,1.58,3,2
2007,SP,3501608,60,0,2,1.44,2,1
2007,CE,2304400,35,1,5,4.0,7,2
2007,SP,3510401,20,1,2,1.3,6,1
2007,PR,4125753,10,1,2,1.24,4,1
2007,MG,3156908,10,1,2,1.17,5,1
2007,SP,3541307,25,0,2,1.08,4,1
2007,MG,3170701,10,0,2,1.33,4,2
2007,SC,4212270,10,1,2,1.19,4,2
2007,SP,3550308,10,0,5,3.22,5,2
2007,SP,3557105,10,0,3,1.84,3,2
2007,MG,3106200,30,1,5,3.95,7,1
2007,BA,2905701,10,1,3,1.91,5,1
2007,SP,3505708,10,1,3,1.73,4,1
2007,SP,3557006,10,0,2,1.13,3,2
2007,MA,2111300,10,1,2,1.14,3,2
2007,SP,3550308,10,0,5,3.04,3,2
2007,BA,2927408,10,1,6,4.98,5,1
2007,RS,4311809,10,1,0,0.46,5,1
2007,SP,3550308,10,1,11,70.97,7,2
2007,RJ,3304557,30,1,7,6.41,6,1
2007,SP,3557105,10,0,2,1.45,5,1
2007,SP,3516408,10,1,4,2.21,6,1
2007,RS,4322400,15,0,4,2.24,7,1
2007,SC,4213203,10,1,5,3.53,4,1
2007,CE,2312908,10,1,2,1.32,5,1
2007,SP,3550308,10,0,3,1.55,4,2
2007,SP,3550308,10,1,2,1.41,3,2
